gene_name,Significance,log2FoldChange,pvalue,padj
PLA2G10,Downregulated,-2.204539859761842,2.0359367987915996e-45,5.340516715330215e-44
UGT2B4,Downregulated,-5.293138763130299,2.458440212933896e-45,6.398805317013062e-44
CCDC30,Downregulated,-1.1463132993230132,2.991254410087702e-45,7.749564666134622e-44
TBX3,Downregulated,-1.695428936946714,3.611608532941161e-45,9.28509709816481e-44
CCDC191,Downregulated,-1.0235071995235625,4.896012675208253e-45,1.2510541977381453e-43
PRRT3,Downregulated,-1.454407971638871,5.615454111400368e-45,1.4327088696381367e-43
CCDC196,Downregulated,-3.7577836023704037,5.904549128856666e-45,1.5041816506107089e-43
ITPR1,Downregulated,-1.5636567698611594,8.16243033669772e-45,2.0730844249997173e-43
ZNF587,Downregulated,-1.245922493383776,8.345274708106437e-45,2.116321326279318e-43
GLI3,Downregulated,-1.4020208570507244,8.490152906764504e-45,2.1498142835409124e-43
ERBB2,Downregulated,-2.307145931689541,1.161978709773899e-44,2.9158891748406897e-43
CHGB,Downregulated,-4.7777403084530095,1.276251530213171e-44,3.183612286659542e-43
TLCD3B,Downregulated,-2.2310836939465233,1.5854206274907243e-44,3.93146846297109e-43
PNPLA4,Downregulated,-1.0569191876419217,1.9368615739336064e-44,4.760766047320261e-43
ACMSD,Downregulated,-3.0208346141262243,2.011602118302552e-44,4.9300403448267504e-43
RAI2,Downregulated,-1.8898124258308706,2.1294034704299417e-44,5.2111407378393385e-43
SLC9A3R1,Downregulated,-1.4947009820712494,2.614960134366042e-44,6.353104303290465e-43
FAM174B,Downregulated,-1.2130019718959402,2.612341258693919e-44,6.353104303290465e-43
CFAP43,Downregulated,-1.7481566111040747,3.151651089534719e-44,7.612937912389765e-43
VSTM2A,Downregulated,-5.641148509094231,3.6579905657150884e-44,8.810666516101134e-43
SPATA4,Downregulated,-2.4827859095850178,4.774450773002289e-44,1.1401632941274884e-42
FRY,Downregulated,-1.24684357423221,4.945368231208593e-44,1.1776289626316292e-42
IFT140,Downregulated,-1.086820873669857,6.358870752551511e-44,1.5056801437776414e-42
TSPAN15,Downregulated,-1.2069327932048124,6.421383080951926e-44,1.5183405515918443e-42
AMBP,Downregulated,-2.6429143853060277,7.284826506886393e-44,1.7152548022105017e-42
IGDCC3,Downregulated,-3.313237690498632,1.0960997259685842e-43,2.5521944798280985e-42
SSH3,Downregulated,-1.1065225659777376,1.3088749911192415e-43,3.0266382026046594e-42
SCCPDH,Downregulated,-1.232029332959355,1.831313295168985e-43,4.182869061128833e-42
ZNF467,Downregulated,-1.2772359669673012,1.9937404662775127e-43,4.541508134038926e-42
ABCG1,Downregulated,-1.107171537448392,3.249265679060934e-43,7.312154453093157e-42
EFCAB6,Downregulated,-1.3931551283934833,4.300040140139766e-43,9.612393325255178e-42
CLIC6,Downregulated,-3.307922011529234,4.675508484143246e-43,1.0423962341540083e-41
TRERF1,Downregulated,-1.226844977922122,5.186498541874809e-43,1.1547869697744602e-41
POTEC,Downregulated,-5.968904443764268,5.8672362655139685e-43,1.3028989738815938e-41
LIN7A,Downregulated,-2.4925194050407447,5.880308245197246e-43,1.3040768140075478e-41
CCDC24,Downregulated,-1.1994235037828815,8.194097227167762e-43,1.802916176273819e-41
TTC23L,Downregulated,-1.5598527217859341,8.428286815766014e-43,1.8520167416633487e-41
UGDH,Downregulated,-1.4910143764735257,1.0720914418749617e-42,2.3435248862235493e-41
AC011498.4,Downregulated,-2.9203866617875467,1.7274431153340192e-42,3.727546917767033e-41
NR2E3,Downregulated,-2.034905580456434,1.932974484240081e-42,4.155028891347308e-41
NCBP2L,Downregulated,-2.360808742063928,2.312107945624778e-42,4.957301173837647e-41
KIF13B,Downregulated,-1.4981577831660546,2.6478066256368107e-42,5.662595876584812e-41
GLRA3,Downregulated,-4.428062045396596,3.018623078976641e-42,6.439217820820819e-41
SPDEF,Downregulated,-1.8992987370688648,3.2639215414631505e-42,6.936039852921945e-41
IQUB,Downregulated,-1.9839661860237223,3.885853737306031e-42,8.236832391653239e-41
GHRH,Downregulated,-4.833525530234199,4.0385257794846015e-42,8.538888008310767e-41
PNMT,Downregulated,-3.4587278845833453,4.1198767909749245e-42,8.699936046149313e-41
PDZK1,Downregulated,-3.136885711926546,4.4660970430161865e-42,9.419200648009515e-41
SLC46A1,Downregulated,-1.1769763644136142,5.620802105067683e-42,1.1765838620932202e-40
KLHDC1,Downregulated,-1.1381829581849725,6.271482058015601e-42,1.3062734589325794e-40
ECM1,Downregulated,-2.2888886088650766,6.603739373934869e-42,1.372073967940824e-40
BCL2,Downregulated,-1.5973225884324531,6.883264675381664e-42,1.4283837746638736e-40
REEP1,Downregulated,-1.8909709260722314,7.681116815927138e-42,1.588061442189468e-40
GLUL,Downregulated,-1.1053896315949654,1.0546727399041995e-41,2.16717820777377e-40
FAAH,Downregulated,-1.1805851843476163,1.2846430906181644e-41,2.6332830531499076e-40
TMC4,Downregulated,-1.3155816879510507,1.307235333874719e-41,2.6763252176937537e-40
BTG2,Downregulated,-1.5928793864847188,1.4311282934549996e-41,2.9228445000635685e-40
AR,Downregulated,-1.929965167683178,1.5867024371393332e-41,3.23271365469601e-40
GAMT,Downregulated,-1.6661014760561106,1.6166045953472614e-41,3.2896433874775543e-40
TTLL9,Downregulated,-1.9656886007440026,1.8276952536650043e-41,3.710199264634595e-40
KCND3,Downregulated,-2.2113255010792563,2.030867624489921e-41,4.1027925005940785e-40
ATP1A2,Downregulated,-2.613650519825286,2.0902974825454684e-41,4.21777814146314e-40
SLC2A10,Downregulated,-1.4175028198867778,2.296382095554534e-41,4.628050734714228e-40
AZU1,Downregulated,-2.8955859089407023,2.558330470273091e-41,5.143622986220917e-40
AHNAK,Downregulated,-1.0354605510948154,2.6469951289028075e-41,5.3155208401938194e-40
SCNN1A,Downregulated,-1.6940481291657608,3.0727598568375637e-41,6.1411300567367876e-40
NME5,Downregulated,-2.0670025357098676,4.2646591403219895e-41,8.482831474849e-40
KITLG,Downregulated,-1.650709051321842,5.343904702407456e-41,1.0566957849707464e-39
GRIA1,Downregulated,-3.9203878010825735,5.41902717889912e-41,1.0702897444630404e-39
MCCD1,Downregulated,-5.1501499942318185,7.446835943053961e-41,1.4639049392504671e-39
NTN4,Downregulated,-1.9185421928610948,8.068618780463059e-41,1.584280375279694e-39
C3orf18,Downregulated,-1.1769715080203655,1.0873623507811824e-40,2.1128054565873254e-39
CYB5D2,Downregulated,-1.0966099425220321,1.2428912701598392e-40,2.401111466449181e-39
SERPINA5,Downregulated,-2.676297027524283,2.2069095903615948e-40,4.2245836035336887e-39
GREB1L,Downregulated,-2.0799374630056335,2.286783126638969e-40,4.367521630263368e-39
MUC2,Downregulated,-4.747635126297089,2.551379497598281e-40,4.8453121047149255e-39
PBX1,Downregulated,-1.1919782684495976,4.093189079411533e-40,7.729635350411791e-39
KLHDC9,Downregulated,-1.5704792897481157,4.778581947067397e-40,8.973471334157434e-39
KLHDC7A,Downregulated,-3.210835543556216,6.315369806675309e-40,1.1754149480539367e-38
C5orf49,Downregulated,-1.9264769240370745,6.438462776430578e-40,1.1969979301297514e-38
FRS2,Downregulated,-1.3266250253368614,6.6683402281448555e-40,1.23699553315023e-38
SLC19A2,Downregulated,-1.2722235650828788,8.054077490777782e-40,1.4891173228543767e-38
CYBRD1,Downregulated,-1.5903475446118567,1.134584708494958e-39,2.0794113631237288e-38
CMYA5,Downregulated,-1.647163832357473,1.2331276826031678e-39,2.257551530593455e-38
PCSK4,Downregulated,-1.6910448681218688,1.2438486723040935e-39,2.2746984216384664e-38
CFAP70,Downregulated,-1.5223926336400009,1.682770282972451e-39,3.0507934676610694e-38
TMEM150C,Downregulated,-2.423501818654909,2.0268955173337335e-39,3.643203634368171e-38
LRRC17,Downregulated,-1.7928979578550457,2.05409846291922e-39,3.688150266897098e-38
CYP21A2,Downregulated,-2.2240809779314463,4.0483914085979565e-39,7.184396931029862e-38
RGS11,Downregulated,-1.8655816582466986,4.1970995084414564e-39,7.440433637562319e-38
TCEAL4,Downregulated,-1.2464419374988456,4.797526154972219e-39,8.477986219965644e-38
LRRC6,Downregulated,-1.5973833343702777,5.1023186633505825e-39,9.007121526848536e-38
CCDC87,Downregulated,-1.4377674462532746,5.5198718642545083e-39,9.733992527006795e-38
CERKL,Downregulated,-2.402259097416554,7.542106965595478e-39,1.320301269430833e-37
CAPSL,Downregulated,-2.9525183556631927,8.907975718744526e-39,1.5529293495979554e-37
SAG,Downregulated,-2.4065708878420837,1.2328979977827888e-38,2.136005323712844e-37
ADAMTSL5,Downregulated,-1.6819660829255092,2.915771805655516e-38,4.974591165990326e-37
SPAG6,Downregulated,-3.8648336773690573,3.1380530631715324e-38,5.3483893222866685e-37
VSIG10L2,Downregulated,-2.664047223126868,3.79410168799601e-38,6.446900722477431e-37
TPRN,Downregulated,-1.1254645212747978,4.2602486426929946e-38,7.188045649601005e-37
C4A,Downregulated,-2.088478955308391,4.430674903114771e-38,7.468089384888632e-37
LONRF2,Downregulated,-1.951634698211118,7.22824003759434e-38,1.2026530599715936e-36
MATN3,Downregulated,-1.7728227204429785,7.544934370328052e-38,1.2541025565254191e-36
KRT222,Downregulated,-2.588622612600842,7.945297433883014e-38,1.319343751929061e-36
ELOVL2,Downregulated,-2.666899390826413,8.741657128289153e-38,1.4444383845444716e-36
TPBG,Downregulated,-1.004691583298923,1.0405790483374083e-37,1.7126706924988638e-36
CACNG4,Downregulated,-2.227111151041771,1.0634650164312263e-37,1.7486239662925983e-36
SEC14L2,Downregulated,-1.9753009826837173,1.0697335503261057e-37,1.7572100629035872e-36
EGLN2,Downregulated,-1.4352360063820997,1.1651814189122417e-37,1.9102603184276087e-36
IQCH,Downregulated,-1.0581717085491449,1.1891551276631954e-37,1.9436990330255015e-36
PTPRN2,Downregulated,-2.4594872598133786,1.1895837139123657e-37,1.9436990330255015e-36
LYPD6B,Downregulated,-1.9505813638309928,1.3190421175978446e-37,2.1457440959527726e-36
ZNF91,Downregulated,-1.071621010056025,1.4415808901737399e-37,2.3360289560074077e-36
ERBB3,Downregulated,-1.000579809333583,1.7897052726073484e-37,2.894563787719862e-36
PLIN5,Downregulated,-2.3501014222693333,1.8427211833395654e-37,2.9745772332600602e-36
ZNF442,Downregulated,-1.071527894766136,2.123088513367017e-37,3.417297215954505e-36
FBXO15,Downregulated,-1.538348567794554,2.622836548584681e-37,4.2055568268996774e-36
MS4A7,Downregulated,-1.8392112890197647,2.798054533559631e-37,4.473689477085627e-36
CFAP46,Downregulated,-2.4482983079086327,2.8774714970581546e-37,4.5962884388784304e-36
PRSS23,Downregulated,-1.5392115947696996,3.0777276512565313e-37,4.8975252899805354e-36
RBM24,Downregulated,-2.7986682178730264,3.243414287173151e-37,5.15141334466063e-36
NSG2,Downregulated,-3.071998032146828,3.448837239229456e-37,5.467335181509358e-36
LCA5L,Downregulated,-1.009694280432577,3.850924051935344e-37,6.086698808950844e-36
PGAP3,Downregulated,-1.8101922673022448,4.190238517512719e-37,6.611440247368752e-36
TTC36,Downregulated,-2.117721098545677,4.198600981635466e-37,6.618414392459738e-36
FRMPD2,Downregulated,-2.4473379846586067,4.2879333450147485e-37,6.752891650666754e-36
C2orf50,Downregulated,-2.135980718754055,4.617743462297901e-37,7.265480529058778e-36
CPA3,Downregulated,-2.115134104372191,5.405011992123202e-37,8.472394147877154e-36
CEACAM6,Downregulated,-3.160416446276868,5.912495720966083e-37,9.216246811845738e-36
SYNC,Downregulated,-1.2293302194928926,6.004905386907252e-37,9.34294269095449e-36
KCNF1,Downregulated,-2.7923717980271716,6.510863562734564e-37,1.0102068159998878e-35
C17orf58,Downregulated,-1.1644663226009144,6.885407196805993e-37,1.066348856272869e-35
ADGRB2,Downregulated,-1.7395467530221493,9.950272712220682e-37,1.5311198743607774e-35
ELP2,Downregulated,-1.3609913804432545,1.0244902847842342e-36,1.5750130861682897e-35
CFAP44,Downregulated,-1.101760666951658,1.1705253127258667e-36,1.7962320795285056e-35
IGFBP4,Downregulated,-1.1517193645159578,1.2169635601737644e-36,1.865788515817092e-35
SEMA3C,Downregulated,-1.4299413009867832,1.226006490248161e-36,1.8779376786757416e-35
CEP126,Downregulated,-1.6675887456304042,1.2653714258933517e-36,1.934704508005245e-35
ADCY5,Downregulated,-2.26293221573638,1.2763277998353529e-36,1.9496807191661424e-35
CFAP45,Downregulated,-1.5458991370805732,1.601770386100064e-36,2.420388950661375e-35
CCDC159,Downregulated,-1.024178683456991,1.6924771923429004e-36,2.5528577812266496e-35
CYP4Z1,Downregulated,-3.5992931188915422,1.698947864026481e-36,2.560317481263605e-35
CLDN25,Downregulated,-3.8759207343328006,2.2828988955024495e-36,3.431092807313798e-35
CACNA1F,Downregulated,-1.9084104942815658,2.4852078275754014e-36,3.718508824361483e-35
CSAD,Downregulated,-1.366921900135047,2.5229724071720938e-36,3.768297221673053e-35
RTN4RL1,Downregulated,-1.5279647599308204,2.5917723115903792e-36,3.8676154281759364e-35
CCDC83,Downregulated,-2.895595574661007,2.6426638803822154e-36,3.9365608894282724e-35
MYT1,Downregulated,-2.8899358355298794,2.8941947402822426e-36,4.292203295040485e-35
CFAP53,Downregulated,-1.2348854506498006,3.2914612880845486e-36,4.851365417415575e-35
CNGA3,Downregulated,-2.6583098643892944,3.553945200263441e-36,5.229065032604964e-35
SOWAHA,Downregulated,-2.6363410676518018,3.6329442568877765e-36,5.326626042325938e-35
CYSRT1,Downregulated,-1.5834087691852279,3.7645134168087064e-36,5.514716513209822e-35
C3orf52,Downregulated,-1.5118311346442084,4.7477031969310686e-36,6.930820980006851e-35
PIH1D2,Downregulated,-1.162939356207059,5.2754165862775476e-36,7.667852264106275e-35
CST2,Downregulated,-2.33303776967053,5.60790295789352e-36,8.130006464345114e-35
CORO6,Downregulated,-2.5613068432347057,6.539888616508353e-36,9.424175973728946e-35
PCDH19,Downregulated,-2.030723058401619,6.616254460392342e-36,9.517881737880603e-35
MSMB,Downregulated,-3.0677693007414373,7.547732671970248e-36,1.0802330443055118e-34
GIPR,Downregulated,-1.7675517348281293,7.995187097519044e-36,1.1432981345242736e-34
PEBP4,Downregulated,-2.7751912968618972,9.389963343784828e-36,1.3381893430853964e-34
GALNT5,Downregulated,-2.190651448700093,9.509708718330878e-36,1.3529575420621932e-34
UMOD,Downregulated,-2.8887166184727167,9.725041825751692e-36,1.381252133424022e-34
SLC22A4,Downregulated,-1.3404377020788005,1.1237874334859795e-35,1.5920796146297572e-34
PEX11A,Downregulated,-1.1062995071727477,1.3826776161290283e-35,1.9522617173737702e-34
COX6C,Downregulated,-1.7454790814910348,1.3940794369118857e-35,1.966706351838381e-34
INSYN1,Downregulated,-2.1406640524419105,1.430567172937956e-35,2.016487128403225e-34
ZNF92,Downregulated,-1.3533353593251636,1.480945882263236e-35,2.0857482778049673e-34
DRC3,Downregulated,-1.2626426329126565,1.4914298633654496e-35,2.0987531052958228e-34
CREB3L4,Downregulated,-1.173638375217973,1.7137174861810922e-35,2.4034995119472157e-34
QDPR,Downregulated,-1.4915744395945782,2.1389932819269423e-35,2.9800347897916606e-34
TMEM225B,Downregulated,-1.8414997064001872,2.640664342918937e-35,3.6698239229240987e-34
NHLRC4,Downregulated,-1.8829417159038961,3.081608041717312e-35,4.268484802339128e-34
SPTBN4,Downregulated,-1.7053647055732133,3.2357290678008606e-35,4.474581514846857e-34
TMEM232,Downregulated,-1.7276276015871332,4.6670397374507106e-35,6.401165286954455e-34
RAB26,Downregulated,-1.6358757418195369,5.631759868496194e-35,7.699184419569552e-34
WDR93,Downregulated,-1.434282212922543,8.431361743995686e-35,1.1451917553252393e-33
DUSP13,Downregulated,-2.9311747873864764,8.595640215610986e-35,1.166561098946461e-33
MEIS3,Downregulated,-1.2724800483916996,8.625344152273965e-35,1.16964683060077e-33
TMEM229B,Downregulated,-1.2218221205462896,9.108016009233578e-35,1.2321142043756108e-33
CCDC74B,Downregulated,-2.0120624204633306,9.918287623946814e-35,1.338490455231665e-33
CREB3L1,Downregulated,-1.5386794006104108,1.0402432786004704e-34,1.4015733676681137e-33
ST8SIA6,Downregulated,-2.016952417751145,1.2505488315197695e-34,1.680881808130816e-33
RIBC1,Downregulated,-1.224340572656913,1.5460904572118676e-34,2.0665419264070727e-33
SLITRK6,Downregulated,-3.0328516552599236,1.728067577064488e-34,2.3061048079299385e-33
TMEM63C,Downregulated,-1.6142780684878058,1.7614513422069171e-34,2.3487883346282544e-33
SERPINI1,Downregulated,-1.97273512459889,2.2267865285329624e-34,2.9412503730142703e-33
SCGB2A1,Downregulated,-3.062739495856861,2.327691403472573e-34,3.06488496325471e-33
TOB1,Downregulated,-1.3006843191887647,2.636764122657147e-34,3.4555812717539564e-33
BRDT,Downregulated,-3.2197459352075395,2.804738741981153e-34,3.6642765759050266e-33
LYPD6,Downregulated,-2.0281874537554194,3.498426584463626e-34,4.542272660477599e-33
CABP4,Downregulated,-1.8358073265981198,3.875994322079218e-34,5.024725303402773e-33
GDF9,Downregulated,-2.1144841827211027,7.142807447192791e-34,9.153698581944472e-33
ENTPD5,Downregulated,-1.5634635672797474,7.981305072349894e-34,1.0212663838003812e-32
GRIA2,Downregulated,-3.954108636452165,8.082234022353779e-34,1.0333933340995829e-32
MS4A2,Downregulated,-2.023968522189905,8.103019323787601e-34,1.0352624688565164e-32
RERG,Downregulated,-1.6168998039493423,8.805174732904028e-34,1.1224942691801198e-32
FAM237B,Downregulated,-2.0754564823358206,8.805843176734679e-34,1.1224942691801198e-32
TLE6,Downregulated,-1.483325843827383,1.093032236467244e-33,1.3859384581429072e-32
ZNF814,Downregulated,-1.0473869012781643,1.2561359537316837e-33,1.5915479540564156e-32
RMND1,Downregulated,-1.4120220213315886,1.2571496877916687e-33,1.591631143186013e-32
GRM4,Downregulated,-2.4055219745784613,1.3163524038576257e-33,1.6640756141537517e-32
SLC1A1,Downregulated,-2.4610955131441514,1.4299784667322952e-33,1.8036422614201182e-32
ORMDL3,Downregulated,-1.6075134891331302,1.4695443905217784e-33,1.852155497603575e-32
TRIM72,Downregulated,-2.7346670598837837,1.623952956254507e-33,2.0406378914371752e-32
NKAIN1,Downregulated,-2.4278523141621093,1.6759644297593852e-33,2.1028468495366637e-32
ASAH1,Downregulated,-1.195651641665788,2.1349904412293757e-33,2.6688175374057156e-32
CCND1,Downregulated,-1.5830027741333115,2.382079471233446e-33,2.9688455948824867e-32
LRRC31,Downregulated,-3.25867786258214,2.5951852033797812e-33,3.2280350751627614e-32
ENPP5,Downregulated,-1.7715793085045006,3.201692857441491e-33,3.963865758903226e-32
FOXN1,Downregulated,-2.0048670291465474,4.1969639338929816e-33,5.154252415669011e-32
PKIB,Downregulated,-1.7347675092458406,4.2956662052657615e-33,5.267760719795588e-32
DNMBP,Downregulated,-1.1372664949501512,4.925217292603703e-33,6.026570547247156e-32
C9orf152,Downregulated,-1.715883359398306,5.439410147419234e-33,6.631577164478875e-32
AMZ1,Downregulated,-1.9844122094705048,6.16553212707229e-33,7.505942954988368e-32
BMP4,Downregulated,-1.7513051976485305,7.29545806843523e-33,8.830292000929391e-32
LRRC73,Downregulated,-1.4495710110915565,7.641121711836816e-33,9.242013782299457e-32
