Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein N-linked Glycosylation (GO:0006487),1/64,0.4629060826256345,0.5596645363604588,0,0,1.6322751322751323,1.25722905557359,MPDU1
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),2/162,0.4647671400504195,0.5602759708388502,0,0,1.2857984293193718,0.985202894721561,TERT;TRAK2
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),4/364,0.4676165897303579,0.5602759708388502,0,0,1.1432686654908877,0.8690060256848839,P2RX7;ATM;TP53;FER1L6
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),4/364,0.4676165897303579,0.5602759708388502,0,0,1.1432686654908877,0.8690060256848839,RNF227;CUL5;MDM4;FBXO32
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),2/163,0.4679483840699385,0.5602759708388502,0,0,1.2777470651360932,0.9703176452758387,BST2;ATP1B2
GO_Biological_Process_2023,Canonical Wnt Signaling Pathway (GO:0060070),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,TCF7L2
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,PIBF1
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,HLA-DPA1
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,SPDYA
GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,HSD17B8
GO_Biological_Process_2023,Monocarboxylic Acid Biosynthetic Process (GO:0072330),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,HSD17B8
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),1/65,0.4681056664205778,0.5602759708388502,0,0,1.606689453125,1.219575665447129,CDKN2A
GO_Biological_Process_2023,Cellular Response To BMP Stimulus (GO:0071773),1/66,0.473255171446666,0.5654085897265445,0,0,1.5818910256410257,1.1834452022347213,INHBB
GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),1/66,0.473255171446666,0.5654085897265445,0,0,1.5818910256410257,1.1834452022347213,HLA-DPA1
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),2/166,0.4774247004668004,0.5698714833753719,0,0,1.25418209679479,0.9272780619265908,ATM;POGLUT3
GO_Biological_Process_2023,tRNA Modification (GO:0006400),1/67,0.4783550774564013,0.5704634120801588,0,0,1.5578440656565655,1.148757302273866,GTPBP3
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),2/167,0.4805607387878216,0.5720546237791567,0,0,1.2465175313342851,0.9134501050789948,CASP8;ZBTB2
GO_Biological_Process_2023,Membrane Organization (GO:0061024),2/167,0.4805607387878216,0.5720546237791567,0,0,1.2465175313342851,0.9134501050789948,CHRNB1;MVB12A
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),1/68,0.4834058598128148,0.5728446696157273,0,0,1.5345149253731345,1.11543688705595,SLC39A7
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),1/68,0.4834058598128148,0.5728446696157273,0,0,1.5345149253731345,1.11543688705595,NDUFB3
GO_Biological_Process_2023,Neuropeptide Signaling Pathway (GO:0007218),1/68,0.4834058598128148,0.5728446696157273,0,0,1.5345149253731345,1.11543688705595,MCHR1
GO_Biological_Process_2023,Cell-Cell Junction Organization (GO:0045216),1/68,0.4834058598128148,0.5728446696157273,0,0,1.5345149253731345,1.11543688705595,NLGN2
GO_Biological_Process_2023,Skin Development (GO:0043588),1/68,0.4834058598128148,0.5728446696157273,0,0,1.5345149253731345,1.11543688705595,CFLAR
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),1/69,0.4884079892331956,0.5766903685820017,0,0,1.51187193627451,1.0834137475081214,ORC2
GO_Biological_Process_2023,Regulation Of Heart Contraction (GO:0008016),1/69,0.4884079892331956,0.5766903685820017,0,0,1.51187193627451,1.0834137475081214,P2RX4
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),1/69,0.4884079892331956,0.5766903685820017,0,0,1.51187193627451,1.0834137475081214,NLGN2
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),1/69,0.4884079892331956,0.5766903685820017,0,0,1.51187193627451,1.0834137475081214,ECT2
GO_Biological_Process_2023,Heart Development (GO:0007507),2/171,0.4929892788091649,0.5783787648069364,0,0,1.2167663186591902,0.8605797006002238,KDM6B;CASP8
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,CDKN2B
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,KLF5
GO_Biological_Process_2023,Sensory Organ Development (GO:0007423),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,CPAMD8
GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,EXPH5
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,NDUFB3
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,RPGRIP1L
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),1/70,0.4933619318992908,0.5783787648069364,0,0,1.489885265700483,1.0526221652480747,BST2
GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),2/172,0.4960671732305366,0.5810313991540541,0,0,1.2095472744071452,0.8479457766178318,NIF3L1;CFLAR
GO_Biological_Process_2023,Regulation Of Cilium Assembly (GO:1902017),1/71,0.498268149660727,0.5820516730467389,0,0,1.4685267857142856,1.0230005678344036,SGSM3
GO_Biological_Process_2023,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1/71,0.498268149660727,0.5820516730467389,0,0,1.4685267857142856,1.0230005678344036,PFDN6
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),1/71,0.498268149660727,0.5820516730467389,0,0,1.4685267857142856,1.0230005678344036,NLGN2
GO_Biological_Process_2023,Plasma Membrane Organization (GO:0007009),1/72,0.503127099882152,0.5872052285735694,0,0,1.4477699530516432,0.9944912158230196,P2RX7
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),1/73,0.5079392356417577,0.5910941551277192,0,0,1.4275896990740742,0.9670399163461824,KLF5
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),1/73,0.5079392356417577,0.5910941551277192,0,0,1.4275896990740742,0.9670399163461824,HSD17B8
GO_Biological_Process_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),1/73,0.5079392356417577,0.5910941551277192,0,0,1.4275896990740742,0.9670399163461824,MYO9B
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),2/176,0.5082599399384577,0.5910941551277192,0,0,1.181500872600349,0.7995952119354212,SGSM3;ECT2
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),1/74,0.5127050056109825,0.594683456154788,0,0,1.4079623287671232,0.9405957624603422,TOX3
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),1/74,0.5127050056109825,0.594683456154788,0,0,1.4079623287671232,0.9405957624603422,HLA-DPA1
GO_Biological_Process_2023,Gland Development (GO:0048732),1/74,0.5127050056109825,0.594683456154788,0,0,1.4079623287671232,0.9405957624603422,PHF1
GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),1/75,0.5174248541668914,0.5990995004595489,0,0,1.388865427927928,0.9151108941816016,FTO
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),1/75,0.5174248541668914,0.5990995004595489,0,0,1.388865427927928,0.9151108941816016,DAXX
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),2/180,0.5202599976206043,0.6018514333707959,0,0,1.154714983234308,0.7545214819286762,VPS52;VTI1A
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),1/76,0.5220992216825933,0.6029166913537775,0,0,1.3702777777777777,0.8905402792748752,TCF7L2
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),1/76,0.5220992216825933,0.6029166913537775,0,0,1.3702777777777777,0.8905402792748752,ESR1
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,CASP8
GO_Biological_Process_2023,Actomyosin Structure Organization (GO:0031032),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,EPB41L5
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,KLF5
GO_Biological_Process_2023,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,WDR43
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,TNFSF12
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,NLGN2
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),1/77,0.5267285440484066,0.6045407153282849,0,0,1.3521792763157894,0.866841514352053,HLA-DPA1
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),5/500,0.5308881795815451,0.6071490872991891,0,0,1.037610143993123,0.6570187530296048,CLK1;ALK;STRADB;ATM;CAMKK2
GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),1/78,0.5313132530896941,0.6071490872991891,0,0,1.3345508658008658,0.8439746400509059,CASP8
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.5313132530896941,0.6071490872991891,0,0,1.3345508658008658,0.8439746400509059,PPP1R15B
GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),1/78,0.5313132530896941,0.6071490872991891,0,0,1.3345508658008658,0.8439746400509059,USE1
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),1/78,0.5313132530896941,0.6071490872991891,0,0,1.3345508658008658,0.8439746400509059,CASP8
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),2/184,0.5320643007460705,0.6074786320692092,0,0,1.1291064955986423,0.7124559587206278,ALK;PLB1
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),1/79,0.5358537765728775,0.6096845828771127,0,0,1.3173744658119655,0.8219019723187674,TNFSF12
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),1/79,0.5358537765728775,0.6096845828771127,0,0,1.3173744658119655,0.8219019723187674,P2RX7
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),1/79,0.5358537765728775,0.6096845828771127,0,0,1.3173744658119655,0.8219019723187674,NKD2
GO_Biological_Process_2023,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),1/79,0.5358537765728775,0.6096845828771127,0,0,1.3173744658119655,0.8219019723187674,CENPS
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),1/80,0.540350538130266,0.6121486251639684,0,0,1.3006329113924051,0.8005879474535482,ECT2
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.540350538130266,0.6121486251639684,0,0,1.3006329113924051,0.8005879474535482,CDKN2A
GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),1/80,0.540350538130266,0.6121486251639684,0,0,1.3006329113924051,0.8005879474535482,SGSM3
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/80,0.540350538130266,0.6121486251639684,0,0,1.3006329113924051,0.8005879474535482,NKD2
GO_Biological_Process_2023,Wound Healing (GO:0042060),1/80,0.540350538130266,0.6121486251639684,0,0,1.3006329113924051,0.8005879474535482,CFLAR
GO_Biological_Process_2023,Axonogenesis (GO:0007409),2/188,0.5436703108455564,0.6150710198490299,0,0,1.104599448291392,0.6731564484824647,NFASC;EFNB3
GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),1/81,0.544803957413878,0.6150710198490299,0,0,1.2843098958333334,0.779998978901005,ECT2
GO_Biological_Process_2023,Histone Modification (GO:0016570),1/81,0.544803957413878,0.6150710198490299,0,0,1.2843098958333334,0.779998978901005,CHD3
GO_Biological_Process_2023,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),1/81,0.544803957413878,0.6150710198490299,0,0,1.2843098958333334,0.779998978901005,CDKN2A
GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),2/189,0.5465405781207079,0.6165015284127916,0,0,1.0986365036257244,0.6637376436698073,BST2;OASL
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),2/190,0.5493982930533496,0.619193097664419,0,0,1.0927369945416063,0.6544747299109751,SLC39A7;ATP1B2
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),3/298,0.5509056842893846,0.620359488397909,0,0,1.0443532560214095,0.6226346975421766,CDKN2A;ATM;TP53
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),1/83,0.5535824273983988,0.6228395262845738,0,0,1.2528582317073171,0.7408709719343037,ESR1
GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),2/192,0.5550759627775048,0.6239852218551917,0,0,1.081124276660237,0.6364041349093743,RXRB;POLR2A
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),1/84,0.5579082974520378,0.6255624206272636,0,0,1.2377008032128514,0.7222735119505851,TNFSF10
GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair (GO:2000781),1/84,0.5579082974520378,0.6255624206272636,0,0,1.2377008032128514,0.7222735119505851,WRAP53
GO_Biological_Process_2023,Positive Regulation Of Protein Ubiquitination (GO:0031398),1/84,0.5579082974520378,0.6255624206272636,0,0,1.2377008032128514,0.7222735119505851,CENPS
GO_Biological_Process_2023,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),1/85,0.5621924640039301,0.6271526807452508,0,0,1.2229042658730158,0.7042840493274534,ATM
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),1/85,0.5621924640039301,0.6271526807452508,0,0,1.2229042658730158,0.7042840493274534,NDUFB3
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),1/85,0.5621924640039301,0.6271526807452508,0,0,1.2229042658730158,0.7042840493274534,FXR2
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),1/85,0.5621924640039301,0.6271526807452508,0,0,1.2229042658730158,0.7042840493274534,P2RX4
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),1/85,0.5621924640039301,0.6271526807452508,0,0,1.2229042658730158,0.7042840493274534,TP53
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),1/85,0.5621924640039301,0.6271526807452508,0,0,1.2229042658730158,0.7042840493274534,CDKN2A
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),4/411,0.5627783655701184,0.6272733395531116,0,0,1.0088010088010089,0.5799288257942118,SGSM3;RAB39A;KIF1B;EXPH5
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),1/87,0.5706372825025432,0.635493428266191,0,0,1.194343507751938,0.6700285032051895,HLA-DPA1
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),2/199,0.5745490894246712,0.6379634177976713,0,0,1.0423366199803332,0.5776314117371172,POLR2A;TP53
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair (GO:2000779),1/88,0.5747987229662187,0.6379634177976713,0,0,1.1805555555555556,0.6537153395954078,WRAP53
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),1/88,0.5747987229662187,0.6379634177976713,0,0,1.1805555555555556,0.6537153395954078,TOX3
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/88,0.5747987229662187,0.6379634177976713,0,0,1.1805555555555556,0.6537153395954078,P2RX7
GO_Biological_Process_2023,Organic Anion Transport (GO:0015711),1/89,0.5789200370589107,0.6409123175871414,0,0,1.1670809659090908,0.6379158544345044,SLC25A17
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),1/89,0.5789200370589107,0.6409123175871414,0,0,1.1670809659090908,0.6379158544345044,ATM
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),1/89,0.5789200370589107,0.6409123175871414,0,0,1.1670809659090908,0.6379158544345044,INHBB
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),2/202,0.5827038719829498,0.6438024503142694,0,0,1.026544502617801,0.5544122129974217,FXR2;BZW1
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),1/90,0.5830016096143689,0.6438024503142694,0,0,1.1539091760299625,0.6226093873380562,TP53
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),1/90,0.5830016096143689,0.6438024503142694,0,0,1.1539091760299625,0.6226093873380562,NDUFB3
GO_Biological_Process_2023,Lymphocyte Differentiation (GO:0030098),1/91,0.5870438219082789,0.6466346796691025,0,0,1.1410300925925927,0.6077763058343656,SLC39A7
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),1/91,0.5870438219082789,0.6466346796691025,0,0,1.1410300925925927,0.6077763058343656,DDX10
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),1/91,0.5870438219082789,0.6466346796691025,0,0,1.1410300925925927,0.6077763058343656,BST2
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),1/92,0.5910470515115952,0.6499537509503556,0,0,1.128434065934066,0.5933979444928293,COL11A2
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),1/92,0.5910470515115952,0.6499537509503556,0,0,1.128434065934066,0.5933979444928293,TNFSF12
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),1/93,0.5950116725382177,0.6526736224249623,0,0,1.116111865942029,0.5794565475213037,TNFSF12
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),1/93,0.5950116725382177,0.6526736224249623,0,0,1.116111865942029,0.5794565475213037,BAK1
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),1/93,0.5950116725382177,0.6526736224249623,0,0,1.116111865942029,0.5794565475213037,FXR2
GO_Biological_Process_2023,Phosphorylation (GO:0016310),4/429,0.5967240497995553,0.6540055737786445,0,0,0.9651789604730782,0.4983223804524806,ALK;STRADB;ATM;CAMKK2
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",1/94,0.5989380553705608,0.6542476428465442,0,0,1.104054659498208,0.5659352162795825,FXR2
GO_Biological_Process_2023,Peptidyl-Lysine Modification (GO:0018205),1/94,0.5989380553705608,0.6542476428465442,0,0,1.104054659498208,0.5659352162795825,SENP3
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),1/94,0.5989380553705608,0.6542476428465442,0,0,1.104054659498208,0.5659352162795825,ESR1
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),1/94,0.5989380553705608,0.6542476428465442,0,0,1.104054659498208,0.5659352162795825,CHRNB1
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),1/95,0.6028265667904342,0.6574013971726247,0,0,1.092253989361702,0.5528178596032273,NLGN2
GO_Biological_Process_2023,Recombinational Repair (GO:0000725),1/95,0.6028265667904342,0.6574013971726247,0,0,1.092253989361702,0.5528178596032273,RAD51B
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),1/96,0.6066775703196481,0.6610519915599152,0,0,1.080701754385965,0.540089147099855,COLGALT1
GO_Biological_Process_2023,Regulation Of Defense Response (GO:0031347),1/97,0.610491425973409,0.6646560881451792,0,0,1.0693901909722223,0.5277344666004725,CASP8
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),2/214,0.6141727475655556,0.6665574606922724,0,0,0.9678455003457472,0.4718043978731651,SGSM3;ECT2
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),1/98,0.6142684900515228,0.6665574606922724,0,0,1.058311855670103,0.515739884332066,FXR2
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),1/98,0.6142684900515228,0.6665574606922724,0,0,1.058311855670103,0.515739884332066,KDM6B
GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),1/98,0.6142684900515228,0.6665574606922724,0,0,1.058311855670103,0.515739884332066,MRPL34
GO_Biological_Process_2023,Proteolysis (GO:0006508),3/330,0.620117997309942,0.6723492406836943,0,0,0.9406084017382906,0.4494654927941411,CASP8;XPNPEP3;SPPL3
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),1/100,0.6217136526856437,0.6735231237427807,0,0,1.0368265993265993,0.4927784439166676,DDX10
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),1/101,0.6253824473793214,0.6763815102216219,0,0,1.02640625,0.481786780457727,TP53
GO_Biological_Process_2023,rRNA Processing (GO:0006364),1/101,0.6253824473793214,0.6763815102216219,0,0,1.02640625,0.481786780457727,DDX10
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),1/102,0.6290158428382022,0.6791922710909207,0,0,1.0161922442244224,0.4711055408193936,ITPR3
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),1/102,0.6290158428382022,0.6791922710909207,0,0,1.0161922442244224,0.4711055408193936,EXPH5
GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),1/103,0.6326141788551276,0.6825163655191311,0,0,1.0061785130718954,0.4607236622351984,MRPL34
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),1/104,0.6361777919068173,0.6857975704217169,0,0,0.9963592233009708,0.4506305673654655,TNFSF12
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),1/105,0.6397070155156968,0.6884715666984507,0,0,0.9867287660256412,0.4408161383373403,TOX3
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),1/105,0.6397070155156968,0.6884715666984507,0,0,0.9867287660256412,0.4408161383373403,P2RX7
GO_Biological_Process_2023,Positive Regulation Of Cell Growth (GO:0030307),1/106,0.643202179705427,0.6916662260059179,0,0,0.977281746031746,0.431270693760599,UNC13A
GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),2/226,0.6438045553286679,0.6917474477467602,0,0,0.9154356768885564,0.4031213319862292,DDA1;KLHL42
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),1/107,0.6466636114825672,0.693684086500499,0,0,0.9680129716981132,0.4219849655717377,HLA-DPA1
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),1/107,0.6466636114825672,0.693684086500499,0,0,0.9680129716981132,0.4219849655717377,CAMKK2
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),1/108,0.6500916346919839,0.6962237490624592,0,0,0.958917445482866,0.4129500782085296,CASP8
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),1/108,0.6500916346919839,0.6962237490624592,0,0,0.958917445482866,0.4129500782085296,KDM6B
GO_Biological_Process_2023,Negative Regulation Of Developmental Process (GO:0051093),1/109,0.6534865701756215,0.698151234044419,0,0,0.9499903549382716,0.4041575285727481,C11ORF65
GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/109,0.6534865701756215,0.698151234044419,0,0,0.9499903549382716,0.4041575285727481,TERT
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),1/109,0.6534865701756215,0.698151234044419,0,0,0.9499903549382716,0.4041575285727481,MANSC4
GO_Biological_Process_2023,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),1/110,0.6568487357292995,0.7000344074777356,0,0,0.9412270642201837,0.3955991674665603,PTHLH
GO_Biological_Process_2023,Sensory Perception Of Chemical Stimulus (GO:0007606),1/110,0.6568487357292995,0.7000344074777356,0,0,0.9412270642201837,0.3955991674665603,ITPR3
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),1/110,0.6568487357292995,0.7000344074777356,0,0,0.9412270642201837,0.3955991674665603,MANSC4
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),1/111,0.6601784458328428,0.7007391264175606,0,0,0.932623106060606,0.3872671824290072,GHSR
GO_Biological_Process_2023,RNA Metabolic Process (GO:0016070),1/111,0.6601784458328428,0.7007391264175606,0,0,0.932623106060606,0.3872671824290072,FTO
GO_Biological_Process_2023,T Cell Activation (GO:0042110),1/111,0.6601784458328428,0.7007391264175606,0,0,0.932623106060606,0.3872671824290072,CASP8
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),1/111,0.6601784458328428,0.7007391264175606,0,0,0.932623106060606,0.3872671824290072,CDKN2B
GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),1/111,0.6601784458328428,0.7007391264175606,0,0,0.932623106060606,0.3872671824290072,RAD51B
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),2/234,0.6625484996112825,0.7019693829033251,0,0,0.8835078534031413,0.3637061830727247,SGSM3;ECT2
GO_Biological_Process_2023,Translation (GO:0006412),2/234,0.6625484996112825,0.7019693829033251,0,0,0.8835078534031413,0.3637061830727247,RPS18;MRPL34
GO_Biological_Process_2023,Protein Deubiquitination (GO:0016579),1/112,0.6634760123252296,0.7019693829033251,0,0,0.924174174174174,0.3791540802375114,BABAM1
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),1/112,0.6634760123252296,0.7019693829033251,0,0,0.924174174174174,0.3791540802375114,GHSR
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),1/113,0.6667417438933858,0.7048566100901897,0,0,0.9158761160714286,0.3712526720656525,BAK1
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),1/114,0.6699759462173919,0.7071369914657842,0,0,0.9077249262536872,0.3635560585757666,GHSR
GO_Biological_Process_2023,Protein Modification By Small Protein Removal (GO:0070646),1/114,0.6699759462173919,0.7071369914657842,0,0,0.9077249262536872,0.3635560585757666,SENP3
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),1/117,0.679492391775881,0.7166052292383388,0,0,0.8841145833333334,0.3416300462092841,CD68
